股票代码,股票简称,最新价,最新涨跌幅,所属同花顺行业,主力资金流向[20260402],最新dde大单净额,所属概念,总股本[20260415],市盈率(pe)[20260415],主力买入金额[20260402],主力卖出金额[20260402],market_code,code
002712.SZ,思美传媒,5.11,-1.5414258188824674,传媒-文化传媒-广告营销,-1103020.0,-227969.000,短剧游戏;小红书概念;快手概念;文化传媒概念;知识产权保护;虚拟数字人;AIGC概念;网络游戏;抖音概念(字节概念);智谱AI;IP经济(谷子经济);网红经济;腾讯概念;百度概念;阿里巴巴概念;人工智能;旅游概念;AI应用;华为概念;创投;小米概念;国企改革;苹果概念,544276198.00,-141.094,3208984.0,4312004.0,33,002712
301069.SZ,凯盛新材,21.67,-1.5447523852794176,基础化工-化学原料-其他化学原料,2791471.0,-3243659.900,PEEK材料;锂电池概念;3D打印;2025年报预增;深股通;融资融券,453174229.00,76.500,15109092.0,12317621.0,33,301069
600595.SH,中孚实业,8.28,-1.54577883472058,有色金属-工业金属-铝,27177472.0,-1403607.000,煤炭概念;超导概念;风电;2025年报预增;融资融券;沪股通,4007905114.00,20.963,101896341.0,74718869.0,17,600595
300085.SZ,银之杰,37.52,-1.5481500918394027,计算机-软件开发-垂直应用软件,-140027119.0,-25127215.000,华为鲲鹏;数据确权;信创;数字货币;百度概念;数据要素;区块链;互联网金融;语音技术;人工智能;华为概念;机器人概念;5G;粤港澳大湾区;跨境电商;碳中和;AI应用;参股券商;深股通;股权转让(并购重组);融资融券,706640535.00,-199.510,177438986.0,317466105.0,33,300085
600052.SH,东望时代,3.81,-1.5503875968992262,公用事业-电力-热力,-5046827.0,-5745823.000,体育产业;文化传媒概念;国企改革;储能;锂电池概念,844194741.00,36.529,1755303.0,6802130.0,17,600052
300037.SZ,新宙邦,63.45,-1.5515903801396431,电力设备-电池-电池化学品,-19185822.0,-24362780.000,钠离子电池;固态电池;氟化工概念;宁德时代概念;锂电池概念;2026一季报预增;超级电容;特斯拉概念;OLED;比亚迪概念;新能源汽车;先进封装;液冷服务器;芯片概念;数据中心;深股通;融资融券,751791818.00,43.472,106080280.0,125266102.0,33,300037
000009.SZ,中国宝安,8.88,-1.5521064301551972,电力设备-电池-电池化学品,-5414629.0,-23177973.900,石墨电极;动力电池回收;钠离子电池;锂电池概念;固态电池;硅能源;金属回收;宁德时代概念;金属镍;石墨烯;金属钴;小金属概念;氢能源;燃料电池;物业管理;农机;储能;一带一路;比亚迪概念;粤港澳大湾区;创投;新能源汽车;减速器;土地流转;机器人概念;黄金概念;人形机器人;3D打印;无线充电;充电桩;军工;高压快充;液冷服务器;深股通;融资融券,2579213965.00,60.648,9003886.0,14418515.0,33,000009
688455.SH,科捷智能,28.52,-1.5533310321021723,机械设备-通用设备-其他通用设备,7982861.199999999,853741.680,专精特新;机器人概念;智能物流;跨境电商;储能;融资融券,168030666.00,150.826,26902578.0,18919716.8,17,688455
600982.SH,宁波能源,5.7,-1.5544041450777177,公用事业-电力-热力,22637441.0,-8852022.000,生物质能发电;绿色电力;抽水蓄能;碳中和;光伏建筑一体化;风电;华为数字能源;储能;国企改革;航运概念;光伏概念;统一大市场;共同富裕示范区;华为概念;沪股通,1117627485.00,19.768,110462348.0,87824907.0,17,600982
600992.SH,贵绳股份,12.03,-1.5548281505728418,机械设备-通用设备-金属制品,694930.0,-2267436.000,国企改革;西部大开发;国产航母;军工;海工装备;商业航天,245090000.00,-35.911,5503667.0,4808737.0,17,600992
000903.SZ,ST云动,2.53,-1.5564202334630366,汽车-汽车零部件-底盘与发动机系统,-7963667.0,-4123610.000,ST板块;智能物流;乡村振兴;西部大开发;长安汽车概念;国企改革;农机;低空经济;机器人概念;人脸识别;移动支付;无人驾驶;燃料电池;无人机;传感器;新能源汽车;华为概念;汽车电子;氢能源;芯片概念,1934844410.00,-11.779,9076955.0,17040622.0,33,000903
603360.SH,百傲化学,26.56,-1.556708673091185,基础化工-农化制品-农药,-23686129.6,-45832060.000,光刻机;存储芯片;芯片概念;人民币贬值受益;机器人概念;消毒剂;沪股通,706223654.00,112.547,9513099.4,33199229.0,17,603360
301349.SZ,信德新材,61.26,-1.5587337297123556,电力设备-电池-电池化学品,18587161.9,2984089.200,钠离子电池;固态电池;锂电池概念;高压快充;储能;光伏概念;光纤概念;钒电池;专精特新;碳纤维;融资融券,102000000.00,161.800,47609611.0,29022449.1,33,301349
301172.SZ,君逸数码,29.68,-1.558872305140958,计算机-IT服务-IT服务Ⅲ,-2844598.0,-32876336.200,共封装光学(CPO);光纤概念;华为昇腾;腾讯概念;AIGC概念;空间计算;数据中心;网络安全;信创;华为鲲鹏;智慧政务;AI智能体;鸿蒙概念;华为概念;时空大数据;数据要素;区块链;安防;物联网;数字乡村;人工智能;DeepSeek概念;智慧城市;数字经济;智能医疗;海峡两岸;低空经济;机器人概念;军工;AI应用;水利;新型城镇化;乡村振兴;西部大开发;地下管网;融资融券,172480000.00,223.958,8288829.0,11133427.0,33,301172
300346.SZ,南大光电,47.92,-1.5612161051766598,电子-电子化学品-电子化学品Ⅲ,-84031137.0,-99802680.000,光刻胶;中芯国际概念;国家大基金持股;存储芯片;OLED;芯片概念;光伏概念;氟化工概念;专精特新;华为概念;长三角一体化;磷化工;融资融券;深股通,691156903.00,103.580,82578824.0,166609961.0,33,300346
002388.SZ,新亚制程,5.04,-1.5625000000000013,电子-其他电子-其他电子Ⅲ,-7499089.0,-294220.000,粤港澳大湾区;有机硅概念;华为概念;比亚迪概念;消费电子概念;新能源汽车;无人机;锂电池概念;固态电池;人形机器人;富士康概念;充电桩;钠离子电池;氟化工概念;摘帽,510697600.00,1141.995,2504934.0,10004023.0,33,002388
002514.SZ,宝馨科技,4.41,-1.5625000000000062,机械设备-通用设备-金属制品,-22874402.4,-4813957.000,医疗废物处理;养老概念;污水处理;机器人概念;碳中和;人形机器人;工业母机;换电概念;华为概念;光伏概念;一带一路;新能源汽车;HJT电池;充电桩;高端装备;储能;华为数字能源;智能电网;钙钛矿电池;高压快充;TOPCON电池;深股通,720034264.00,-43.733,14119071.6,36993474.0,33,002514
300897.SZ,山科智能,24.55,-1.5637530072173238,机械设备-通用设备-仪器仪表,2037970.0,753627.000,专精特新;传感器;净水概念;污水处理;工业互联网;物联网;水利;地下管网;华为概念;智慧城市;DeepSeek概念;数据要素;股权转让(并购重组);融资融券,140219804.00,98.731,3549450.0,1511480.0,33,300897
002209.SZ,达意隆,15.08,-1.5665796344647533,机械设备-专用设备-印刷包装机械,-1443804.0,-2323845.000,新型工业化;粤港澳大湾区;机器人概念;工业互联网;2025年报预增;消毒剂;污水处理,199029050.00,21.804,5131778.0,6575582.0,33,002209
300135.SZ,宝利国际,3.77,-1.5665796344647533,石油石化-石油加工贸易-石油加工,2527233.0,-4933896.000,俄乌冲突概念;新疆振兴;中俄贸易概念;国企改革;一带一路;雅下水电概念;高铁;低空经济;芯片概念;股权转让(并购重组),921600000.00,-257.271,19957115.0,17429882.0,33,300135
300355.SZ,蒙草生态,3.77,-1.5665796344647533,环保-环境治理-综合环境治理,-15197019.100000001,-8558756.000,土壤修复;生态农业;化债概念(AMC概念);PPP概念;新型城镇化;碳中和;一带一路;碳交易;西部大开发;足球概念;深股通;融资融券,1604242081.00,61.005,5653077.0,20850096.1,33,300355
300094.SZ,国联水产,3.14,-1.5673981191222515,农林牧渔-养殖业-水产养殖,-9712401.600000001,-5446867.000,预制菜;网红经济;乡村振兴;食品安全;冷链物流;融资融券,1128167253.00,-3.322,8375231.0,18087632.6,33,300094
002348.SZ,高乐股份,9.42,-1.5673981191222608,轻工制造-家居用品-文娱用品,4239350.0,-6440573.000,固态电池;机器人概念;人工智能;在线教育;钠离子电池;跨境电商;三胎概念;IP经济(谷子经济);股权转让(并购重组),947200000.00,-573.315,9922123.0,5682773.0,33,002348
300556.SZ,丝路视觉,17.57,-1.5686274509803984,计算机-软件开发-垂直应用软件,-129219.0,-325607.000,文化传媒概念;在线教育;虚拟数字人;抖音概念(字节概念);AIGC概念;职业教育;智慧政务;元宇宙;数据要素;阿里巴巴概念;数字经济;云计算;人工智能;智慧城市;空间计算;时空大数据;数字孪生;虚拟现实;华为概念;东数西算(算力);粤港澳大湾区;机器视觉;MR(混合现实);雄安新区;商业航天;大飞机;苹果概念,121565313.00,-13.074,1931700.0,2060919.0,33,300556
301696.SZ,三瑞智能,118.3,-1.5725101921956908,国防军工-军工装备-航空装备,,-120919349.000,人民币贬值受益;机器人概念;无人机;低空经济;军工;注册制次新股;飞行汽车(eVTOL);人形机器人;减速器;新股与次新股;融资融券,400010000.00,112.304,,,33,301696
300981.SZ,中红医疗,13.77,-1.5725518227305264,医药生物-医疗器械-医疗耗材,-3766894.0,-9399222.500,宠物经济;医疗器械概念;智能医疗;核污染防治;国企改革;人民币贬值受益;专精特新;融资融券;深股通,428864959.00,-614.287,15829919.0,19596813.0,33,300981
300063.SZ,天龙集团,11.89,-1.5728476821192012,传媒-文化传媒-广告营销,-54065854.0,-36914576.000,小红书概念;快手概念;Sora概念(文生视频);AI应用;AIGC概念;抖音概念(字节概念);文化传媒概念;阿里巴巴概念;百度概念;腾讯概念;网红经济;职业教育;人工智能;独角兽概念;华为概念;丙烯酸;2025年报预增;长安汽车概念;光刻胶;深股通,758527150.00,60.984,43781589.0,97847443.0,33,300063
601519.SH,大智慧,10.63,-1.5740740740740733,计算机-软件开发-垂直应用软件,-28122360.0,-16753266.000,互联网金融;鸿蒙概念;数据中心;AI应用;股权转让(并购重组);沪股通;融资融券,1989160000.00,-480.282,8076085.0,36198445.0,17,601519
000862.SZ,银星能源,6.25,-1.5748031496062938,公用事业-电力-新能源发电,-24673111.0,-16369402.000,绿色电力;智能电网;风电;碳中和;央企国企改革;国企改革;西部大开发;深股通,917954696.00,129.028,23945632.0,48618743.0,33,000862
600730.SH,中国高科,8.74,-1.576576576576583,社会服务-教育-教育Ⅲ,-18223335.0,-6933983.000,物业管理;信创;人工智能;创投;职业教育;化债概念(AMC概念);DeepSeek概念;在线教育;参股券商;国企改革;AI应用;融资融券;沪股通;股权转让(并购重组),586656002.00,-279.480,4575767.0,22799102.0,17,600730
601113.SH,华鼎股份,4.37,-1.576576576576583,基础化工-化学纤维-其他纤维,-4131498.0,-4275199.000,,1104152226.00,19.277,3473975.0,7605473.0,17,601113
300582.SZ,英飞特,13.1,-1.5777610818933197,电子-光学光电子-LED,-4481212.0,-4676299.000,智慧灯杆;传感器;专精特新;新能源汽车;充电桩;换电概念;储能;人民币贬值受益;回购增持再贷款概念,298536488.00,-37.238,2214400.0,6695612.0,33,300582
000021.SZ,深科技,28.67,-1.5791280466872548,电子-消费电子-消费电子零部件及组装,-154254558.0,-146082262.000,存储芯片;先进封装;第三代半导体;芯片概念;汽车电子;共封装光学(CPO);超级电容;新能源汽车;无人机;机器人概念;物联网;人民币贬值受益;智能电网;智能物流;储能;区块链;数字经济;虚拟电厂;医疗器械概念;央企国企改革;国企改革;深股通;融资融券,1571573118.00,44.715,199694062.0,353948620.0,33,000021
002201.SZ,九鼎新材,11.82,-1.582014987510404,建筑材料-建筑材料-玻璃玻纤,-18090233.0,-29179091.000,高铁;商业航天;风电;创投;2025年报预增;比亚迪概念;深股通;融资融券,651636241.00,76.483,27023771.0,45114004.0,33,002201
301091.SZ,深城交,21.76,-1.5829941203075435,建筑装饰-建筑装饰-工程咨询服务,-2405320.0,-4494399.300,数据要素;智慧政务;智慧城市;信创;时空大数据;百度概念;车联网(车路协同);腾讯概念;DeepSeek概念;数据确权;数字孪生;多模态AI;国资云;华为概念;低空经济;智慧灯杆;房屋检测;智能物流;无人驾驶;同花顺新质50;无人机;粤港澳大湾区;水利;高铁;新型城镇化;雄安新区;建筑节能;地下管网;PPP概念;深圳国企改革;充电桩;国企改革;虚拟电厂;深股通;融资融券,527280000.00,199.810,1105974.0,3511294.0,33,301091
688552.SH,航天南湖,45.37,-1.5835140997830888,国防军工-军工电子-军工电子Ⅲ,-6639614.0,-9541630.300,军民融合;军工信息化;军工;低空经济;央企国企改革;专精特新;国企改革;沪股通;融资融券,337248000.00,478.883,13202137.0,19841751.0,17,688552
603187.SH,海容冷链,14.91,-1.5841584158415856,机械设备-通用设备-制冷空调设备,356425.0,-59855.400,冷链物流;无人零售;沪股通,386416107.00,14.377,785721.0,429296.0,17,603187
688593.SH,新相微,31.67,-1.5848353014294532,电子-半导体-数字芯片设计,-22457783.0,-13859926.000,电子纸;MicroLED概念;OLED;AI眼镜;芯片概念;智能穿戴;沪股通;融资融券,459529412.00,1630.220,13040331.0,35498114.0,17,688593
301200.SZ,大族数控,189.39,-1.5849095822074473,机械设备-自动化设备-其他自动化设备,-8817731.0,-41191101.000,PCB概念;先进封装;2025年报预增;工业母机;高端装备;深股通;融资融券,483528652.00,111.099,47555210.0,56372941.0,33,301200
603283.SH,赛腾股份,50.24,-1.5866797257590504,机械设备-自动化设备-工控设备,-21214166.0,-64174216.000,存储芯片;PCB概念;苹果概念;同花顺果指数;芯片概念;消费电子概念;比亚迪概念;无线耳机;特斯拉概念;新能源汽车;智能穿戴;新型工业化;锂电池概念;光伏概念;长三角一体化;人工智能;融资融券;沪股通,271174033.00,25.485,12824477.0,34038643.0,17,603283
002795.SZ,永和智控,8.06,-1.5873015873015752,机械设备-通用设备-金属制品,-1085628.8999999985,-3786360.000,股权转让(并购重组);民营医院;光伏概念;人民币贬值受益;医疗器械概念;TOPCON电池;BC电池,441687427.00,-44.160,17271636.1,18357265.0,33,002795
600282.SH,南钢股份,5.58,-1.5873015873015848,钢铁-钢铁-普钢,-11609431.0,-3304584.000,特钢概念;商业航天;海工装备;核电;国企改革;煤化工概念;一带一路;C2M概念;工业互联网;创投;数字经济;污水处理;机器人概念;人工智能;数据要素;高股息精选;人形机器人;可燃冰;融资融券;沪股通,6165091011.00,11.997,10936998.0,22546429.0,17,600282
000767.SZ,晋控电力,3.71,-1.591511936339524,公用事业-电力-火电,-70030340.0,-41040193.400,超超临界发电;绿色电力;碳交易;风电;碳中和;国企改革;2025年报预增;深股通;融资融券,3076942219.00,27.148,151764859.0,221795199.0,33,000767
000791.SZ,甘肃能源,8.02,-1.5950920245398867,公用事业-电力-火电,-23967733.0,24098263.000,超超临界发电;绿色电力;风电;国企改革;西部大开发;东数西算(算力);股权转让(并购重组);融资融券;深股通,3243839742.00,12.682,50669660.0,74637393.0,33,000791
300056.SZ,中创环保,9.22,-1.600853788687285,环保-环保设备-环保设备Ⅲ,4218068.0,-7258075.000,钙钛矿电池;燃料电池;固废处理;垃圾分类;污水处理;PVDF概念;锂电池概念;海峡两岸;金属回收;PPP概念;福建自贸区;东数西算(算力);算力租赁;金属铜;黄金概念;深股通;股权转让(并购重组),385490443.00,-57.036,23796902.0,19578834.0,33,300056
300536.SZ,农尚环境,7.99,-1.6009852216748648,建筑装饰-建筑装饰-装饰园林,-3609675.0,-736107.000,东数西算(算力);算力租赁;新型城镇化;芯片概念;垃圾分类;PPP概念;摘帽,293288133.00,-22.974,4204956.0,7814631.0,33,300536
600371.SH,万向德农,8.6,-1.601830663615567,农林牧渔-种植业与林业-种子生产,-1124223.0,-153631.000,转基因;玉米;粮食概念;农业种植;化肥;乡村振兴;黑龙江自贸区;回购增持再贷款概念,292578000.00,97.561,820122.0,1944345.0,17,600371
600897.SH,厦门空港,16.56,-1.6042780748663077,交通运输-机场航运-机场,-73572.20000000019,-188530.000,福建自贸区;海峡两岸;国企改革;沪股通;融资融券,416934000.00,13.476,2268890.0,2342462.2,17,600897
